movieId,title,genres,year,tmdb_id,overview,keywords,cast,director,release_date,runtime,tmdb_rating,poster_path,backdrop_path,metadata_status
51939,TMNT (Teenage Mutant Ninja Turtles) (2007),Action|Adventure|Animation|Children|Comedy|Fantasy,2007.0,1273.0,"After the defeat of their old arch nemesis, The Shredder, the Turtles have grown apart as a family. Struggling to keep them together, their rat sensei, Splinter, becomes worried when strange things begin to brew in New York City.",new york city|journalist|martial arts|sibling relationship|skateboarding|secret identity|crime fighter|superhero|mutant|pizza|turtle|based on comic|love|reunion|ninja|sibling rivalry|brother against brother|martial arts master|sewer|ancient curse|brother brother relationship|anthropomorphic animal,Chris Evans|Sarah Michelle Gellar|Patrick Stewart|Mako|Zhang Ziyi|James Arnold Taylor|Mitchell Whitfield|Nolan North|Mikey Kelley|Laurence Fishburne,Kevin Munroe,2007-03-23,87.0,6.206,/4gqJP2kr9dCvCHCrCjtbp1k0SU7.jpg,/92mpNNg6v2PN2HN2C2Z4g0v3Tya.jpg,success
51991,"Italian, The (Italianetz) (2005)",Drama,2005.0,17388.0,"Set in 2002, an abandoned 5-year-old boy living in a rundown orphanage in a small Russian village is adopted by an Italian family.",italian|orphanage|little boy,Kolya Spiridonov|Mariya Kuznetsova|Nikolay Reutov|Denis Moiseenko|Sasha Sirotkin|Polina Vorobeva|Olga Shuvalova|Dima Zemlyanko|Rudolf Kuld|Yuriy Itskov,Andrey Kravchuk,2005-09-21,90.0,6.8,/eHZ51evGQBu6TEHRLMiHa84Gg8K.jpg,/49KHGWe8ycoweTDlqkBUGvsGu7N.jpg,success
52005,Jindabyne (2006),Crime|Drama|Mystery|Thriller,2006.0,4657.0,"Outside the Australian town of Jindabyne, local man Stuart Kane is on a fishing trip with friends when they discover the body of a murdered girl.",australia|friendship|small town|marriage crisis|fishing|marriage|male friendship|murder|dead body|based on short story|australian aboriginal|aboriginal|aborigine|fishing trip|new south wales,Laura Linney|Gabriel Byrne|Deborra-Lee Furness|John Howard|Riley Von Husen|Leah Purcell|Stelios Yiakmis|Alice Garner|Simon Stone|Betty Lucas,Ray Lawrence,2006-07-20,123.0,5.44,/zozfpvbl8OezjqBsgFByTGkbnw8.jpg,/qH6e13I6ScnJ8JGkbbChYsZ7puK.jpg,success
52033,"Tall Target, The (1951)",Adventure|Crime|Drama|Thriller,1951.0,27263.0,A detective tries to prevent the assassination of President-elect Abraham Lincoln during a train ride headed for Washington in 1861.,detective|treason|night train|political assassination|american civil war|assassination of president|abraham lincoln|sleeper train|political conspiracy,Dick Powell|Paula Raymond|Adolphe Menjou|Marshall Thompson|Ruby Dee|Richard Rober|Leif Erickson|Will Geer|Florence Bates|Erville Alderson,Anthony Mann,1951-08-17,78.0,6.9,/lEotfudS3jtF8A6gGV3B4y9kU9l.jpg,/lxWgF3FPlcZMimXN0abRbmCZruu.jpg,success
52037,Avenue Montaigne (Fauteuils d'orchestre) (2006),Comedy|Drama|Romance,2006.0,10051.0,"A young woman arrives in Paris where she finds a job as a waitress in bar next on Avenue Montaigne that caters to the surrounding theaters and the wealthy inhabitants of the area. She will meet a pianist, a famous actress and a great art collector, and become acquainted with the ""luxurious"" world her grandmother has told her about since her childhood.","waitress|paris, france|woman director|pub",Cécile de France|Valérie Lemercier|Albert Dupontel|Claude Brasseur|Dani|Christopher Thompson|Laura Morante|Suzanne Flon|Sydney Pollack|Guillaume Gallienne,Danièle Thompson,2006-02-15,106.0,6.1,/fgJwqYJ59daMvOS3JuZJcJiVRVn.jpg,/5Je1MgEXyo3Yg8brZPcrmp55cxq.jpg,success
52042,Black Book (Zwartboek) (2006),Drama|Thriller|War,2006.0,9075.0,"Israel, 1956: Jewish teacher Rachel Stein rather unexpectedly meets an old friend at the kibbutz. It brings back memories of her experiences in the Netherlands during the war, memories of betrayal. In September 1944, Rachel's hiding place is bombed by Allied troops; she makes contact with a resistance member and joins a group of Jews to be smuggled across the Biesbosch to the freed South Netherlands. Only Rachel escapes a massacre by patrol Germans, and is rescued by a resistance group under the leadership of Gerben Kuipers, whose son is captured trying to smuggle weapons. Kuipers asks Rachel to seduce SS-hauptsturmführer Ludwig Müntze, a mission that she will soon learn that the boat attack wasn't a coincidence.",in love with enemy|world war ii|prosecution|netherlands|singer|nazi occupation|1940s|the hague|dutch resistance,Carice van Houten|Sebastian Koch|Thom Hoffman|Halina Reijn|Waldemar Kobus|Matthias Schoenaerts|Derek de Lint|Christian Berkel|Dolf de Vries|Peter Blok,Paul Verhoeven,2006-09-14,145.0,7.448,/vZaYDWa3IqTNKsHCsUr72J4zTJ6.jpg,/vT39NcxIWHL5XVNQGRMbS8NxXs0.jpg,success
52202,His Kind of Woman (1951),Comedy|Crime|Drama|Film-Noir|Thriller,1951.0,33673.0,"Career gambler Dan Milner agrees to a $50,000 deal to leave the USA for Mexico, only to find himself entangled with fellow guests at a luxurious resort and suspecting that the man who hired him may be the deported crime boss Nick Ferraro aiming to re-enter to the USA.",mexico|gangster|film noir|resort,Robert Mitchum|Jane Russell|Vincent Price|Tim Holt|Charles McGraw|Marjorie Reynolds|Raymond Burr|Leslie Banning|Jim Backus|Philip Van Zandt,John Farrow,1951-08-15,120.0,6.808,/mB5vCfHE7ootyK96F3IVhLSaJzP.jpg,/pOtCuWEVxWrO7bkZiPvirOv27ZT.jpg,success
52241,"Lookout, The (2007)",Crime|Drama|Thriller,2007.0,8270.0,"Chris is a once promising high school athlete whose life is turned upside down following a tragic accident. As he tries to maintain a normal life, he takes a job as a janitor at a bank, where he ultimately finds himself caught up in a planned heist.",mentally disabled|robbery|bank robber|car crash|bank robbery,Joseph Gordon-Levitt|Jeff Daniels|Matthew Goode|Isla Fisher|Carla Gugino|Bruce McGill|Alberta Watson|Aaron Berg|Morgan Kelly|Greg Dunham,Scott Frank,2007-03-09,99.0,6.648,/wTYyXCoIBy2TDxetoGS4Sc0VBP1.jpg,/4iEg0LWTx9aTWOWMhpBu3UffXih.jpg,success
52245,Blades of Glory (2007),Comedy|Romance,2007.0,9955.0,"When a much-publicized ice-skating scandal strips them of their gold medals, two world-class athletes skirt their way back onto the ice via a loophole that allows them to compete together as a pairs team.",sports|competition|olympic games|rivalry|figure skating|sibling|ice skating|frenemies,Will Ferrell|Jon Heder|Will Arnett|Amy Poehler|Jenna Fischer|William Fichtner|Craig T. Nelson|Romany Malco|Nick Swardson|Scott Hamilton,Will Speck|Josh Gordon,2007-03-30,93.0,6.124,/yclY3zyzrL1MS9b6Eygs9ks0ZTY.jpg,/brJ9nYhHNa8EsJRKRkJD4lv9c5j.jpg,success
52281,Grindhouse (2007),Action|Crime|Horror|Sci-Fi|Thriller,2007.0,285923.0,"Grindhouse combines Robert Rodriguez's Planet Terror, a horror comedy about a group of survivors who battle zombie-like creatures, and Quentin Tarantino's Death Proof, an action thriller about a murderous stuntman who kills young women with modified vehicles. It is presented as a double feature with fictitious exploitation trailers preceding each segment.",exploitation|slasher|zombie|killer|death,Kurt Russell|Rose McGowan|Zoë Bell|Freddy Rodríguez|Rosario Dawson|Marley Shelton|Vanessa Ferlito|Josh Brolin|Sydney Tamiia Poitier|Jeff Fahey,Robert Rodriguez|Quentin Tarantino,2007-04-06,191.0,7.004,/tvMBwJlmQTIQf5EBjHzzyE9tjcN.jpg,/gRd7O8TRijlJK81ONZSEZfV4Ubn.jpg,success
52283,"Reaping, The (2007)",Horror|Thriller,2007.0,1683.0,"Katherine Morrissey, a former Christian missionary, lost her faith after the tragic deaths of her family. Now she applies her expertise to debunking religious phenomena. When a series of biblical plagues overrun a small town, Katherine arrives to prove that a supernatural force is not behind the occurrences, but soon finds that science cannot explain what is happening. Instead, she must regain her faith to combat the evil that waits in a Louisiana swamp.",small town|missionary|river|miracle|satanism|louisiana|swamp|skepticism|satanic ritual|biblical plagues|locust|science vs religion|plague|religious horror|satanic ritual abuse,Hilary Swank|David Morrissey|Idris Elba|AnnaSophia Robb|Stephen Rea|William Ragsdale|John McConnell|David Jensen|Yvonne Landry|Samuel Garland,Stephen Hopkins,2007-04-04,99.0,5.773,/o8Vl4Vxp5LBth9J6Aa3k6PAefxt.jpg,/4eakTJuJD3sRGfv1qVWW46iPq82.jpg,success
52287,Meet the Robinsons (2007),Action|Adventure|Animation|Children|Comedy|Sci-Fi,2007.0,1267.0,"Lewis, a brilliant young inventor, is keen on creating a time machine to find his mother, who abandoned him in an orphanage. Things take a turn when he meets Wilbur Robinson and his family.",future|friendship|flying car|saving the world|based on novel or book|tyrannosaurus rex|adoption|villain|time travel|time machine|mythical creature|coming of age|best friend|rescue team|family|aftercreditsstinger|angry|3d animation|witty|amused|appreciative,Daniel Hansen|Jordan Fry|Wesley Singerman|Matthew Josten|Stephen J. Anderson|Tom Selleck|Tom Kenny|Laurie Metcalf|Angela Bassett|Nicole Sullivan,Stephen J. Anderson,2007-03-23,95.0,6.946,/naya0zF4kT401Sx15AtwB9vpcJr.jpg,/AsWuvFnzgmG6kZMIpJO7HZpvYRB.jpg,success
52319,Inglorious Bastards (Quel maledetto treno blindato) (1978),Action|Adventure|Drama|War,1978.0,22311.0,"Set in Europe during WWII, a group of American soldiers on their way to military prison are beset upon by a German artillery attack, escaping with Switzerland in their sights. Before making it any farther, they volunteer to steal a V2 warhead for the French Underground - taking them deep into the heart of German territory.",nazi|escape|cult|blaxploitation cinema|gunfight|explosion|battle,Bo Svenson|Fred Williamson|Peter Hooten|Michael Pergolani|Jackie Basehart|Michel Constantin|Debra Berger|Raimund Harmstorf|Ian Bannen|Donald O'Brien,Enzo G. Castellari,1978-02-08,99.0,6.247,/8f7PoX7TveyKrndh3bZZcBvR55Z.jpg,/jGUjRAKKjtN46GsJsGJhSO5PIrS.jpg,success
52321,Seraphim Falls (2006),Action|Adventure|Drama|War|Western,2006.0,13249.0,"The Civil War has ended, but Colonel Morsman Carver is on one final mission – to kill Gideon, no matter what it takes. Launched by a gunshot and propelled by rage, the relentless pursuit takes the two men through frigid snow-capped mountains and arid deserts, far from the comforts and codes of civilisation, into the bloodiest recesses of their own souls.",colonel|frontier|stalking|storm|remedy|union soldier|post civil war,Liam Neeson|Pierce Brosnan|Michael Wincott|Xander Berkeley|Ed Lauter|Kevin J. O'Connor|John Robinson|Anjelica Huston|Angie Harmon|Tom Noonan,David Von Ancken,2007-01-26,115.0,6.407,/3WCcrCYq9mCyFGLpgx2IwhpURTe.jpg,/kPNnBitz7R2A5XzFT9NanVQGoVQ.jpg,success
52328,Sunshine (2007),Adventure|Drama|Sci-Fi|Thriller,2007.0,1272.0,"Fifty years into the future, the sun is dying, and Earth is threatened by arctic temperatures. A team of astronauts is sent to revive the Sun — but the mission fails. Seven years later, a new team is sent to finish the mission as mankind’s last hope.",space marine|saving the world|bomb|sun|space suit|sunlight|space travel|space mission|earth|solar energy|expiration|introspective|grand|2050s|suspenseful|ambiguous|audacious|awestruck|baffled|foreboding|frightened,Cillian Murphy|Rose Byrne|Chris Evans|Michelle Yeoh|Cliff Curtis|Hiroyuki Sanada|Troy Garity|Benedict Wong|Mark Strong|Paloma Baeza,Danny Boyle,2007-04-05,108.0,6.973,/oKGGeJ8qvm0UmClz43VJ31fzPP7.jpg,/5AIAnucJKZ3sHpm7r1ykFVIoUHK.jpg,success
52352,Judge Priest (1934),Comedy|Drama|Romance,1934.0,23024.0,"Judge Priest, a proud Confederate veteran, restores the justice in a small town in the Post-Bellum Kentucky using his common sense and his great sense of humanity.",judge|nephew|veteran,Will Rogers|Tom Brown|Anita Louise|Henry B. Walthall|David Landau|Rochelle Hudson|Roger Imhof|Frank Melton|Charley Grapewin|Berton Churchill,John Ford,1934-09-15,80.0,6.4,/vo7jPkmVR4M0rlw4wwM31bUopyK.jpg,/2OhwfIKb0zvt5JGgmc24tATyE2J.jpg,success
52356,Copying Beethoven (2006),Drama|Musical,2006.0,1590.0,"A fictionalised exploration of Beethoven's life in his final days working on his Ninth Symphony. It is 1824. Beethoven is racing to finish his new symphony. However, it has been years since his last success and he is plagued by deafness, loneliness and personal trauma. A copyist is urgently needed to help the composer. A fictional character is introduced in the form of a young conservatory student and aspiring composer named Anna Holtz. The mercurial Beethoven is skeptical that a woman might become involved in his masterpiece but slowly comes to trust in Anna's assistance and in the end becomes quite fond of her. By the time the piece is performed, her presence in his life is an absolute necessity. Her deep understanding of his work is such that she even corrects mistakes he has made, while her passionate personality opens a door into his private world.",composer|classical music|woman director|fictional biography|19th century,Ed Harris|Diane Kruger|Matthew Goode|Phyllida Law|Ralph Riach|Bill Stewart|Angus Barnett|Viktoria Dihen|Matyelok Gibbs|Karl Johnson,Agnieszka Holland,2006-09-10,104.0,6.471,/xplAbPXhZF9B3H4OnhjQsEKUESe.jpg,/7b3cLZjiOIR8pqjnF2g2GkBwcZ4.jpg,success
52375,"Hoax, The (2007)",Crime|Drama,2007.0,331742.0,"A psychiatrist's wife is gunned down by a crazed patient outside a fine restaurant. In his efforts to debunk the delusions that drove his patient?s violent attack, Dr. David Lake encounters and reveals more than meets the eye. Alien abductions, serial hit-and-run murders, missing persons and horrors committed by unknown creatures bring this story into focus, but it is the twisted ending that you won?t see coming nor soon forget.",,Gene Ganssle|Lynne Pyrce|Kathleen Benner|Brian Bozick|Glen Delander|Joe Ricci|Laura Durant|Kelly Turner|Rob Gordon|Melissa McGarry,Huw Bowen,2007-01-01,116.0,4.0,/ixyOETVQlikz4bLxorSAwkI9F1A.jpg,,success
52378,No Way Out (1950),Drama|Film-Noir,1950.0,28433.0,"Two hoodlum brothers are brought into hospital for gunshot wounds, and when one dies, the other accuses their Black doctor of murder.",race riot|film noir|hospital|racism|doctor|black doctor,Richard Widmark|Linda Darnell|Sidney Poitier|Stephen McNally|Mildred Joanne Smith|Harry Bellaver|Stanley Ridges|Dots Johnson|Robert Adler|Ernest Anderson,Joseph L. Mankiewicz,1950-08-16,106.0,6.931,/plRDHhcTwS6Z7ohWP39zgPRm7oX.jpg,/3Tqpr0WaCe5piWxmCqAEGQELI7z.jpg,success
52435,How the Grinch Stole Christmas! (1966),Animation|Comedy|Fantasy|Musical,1966.0,13377.0,"Bitter and hateful, the Grinch is irritated at the thought of a nearby village having a happy time celebrating Christmas. Disguised as Santa Claus, with his dog made to look like a reindeer, he decides to raid the village to steal all the Christmas things.",sleigh|monster|based on novel or book|heart|holiday|obsession|santa claus|materialism|christmas tree|surrealism|affection|snow|dog|christmas,Boris Karloff|June Foray|Dal McKennon|Thurl Ravenscroft,Chuck Jones,1966-12-18,25.0,7.52,/7ir0iRuPK9OEuH569cp0nF5CJce.jpg,/1Q5b34cge5nClCpamxf3HkU18W1.jpg,success
52448,Goya's Ghosts (2006),Drama,2006.0,11515.0,"Painter Francisco Goya becomes involved with the Spanish Inquisition after his muse, Inés, is arrested by the church for heresy. Her family turns to him, hoping that his connection with fanatical Inquisitor Lorenzo, whom he is painting, can secure her release.",rape|religion and supernatural|heresy|napoleon bonaparte|loss|unwillingly pregnant|muse|18th century|fictional biography|spanish inquisition|fictionalized history,Javier Bardem|Natalie Portman|Stellan Skarsgård|Randy Quaid|José Luis Gómez|Michael Lonsdale|Blanca Portillo|Mabel Rivera|Unax Ugalde|Fernando Tielve,Miloš Forman,2006-11-08,114.0,6.613,/tyZhS8kA07oU5fO3ruamJkgAC0M.jpg,/qDqp7ud3bGQQ72pOFsPKLNypkKp.jpg,success
52456,Perfect Stranger (2007),Crime|Drama|Mystery|Thriller,2007.0,7183.0,"A journalist goes undercover to ferret out businessman Harrison Hill as her best friend's killer. Posing as one of his temps, she enters into a game of online cat-and-mouse.",sense of guilt|staging|sex scandal|seduction|expiation|murder|psychotic|taunting|angry|cautionary|dramatic|suspenseful|incredulous|egotistical|tense|assertive|cruel|enraged|foreboding,Halle Berry|Bruce Willis|Giovanni Ribisi|Richard Portnow|Gary Dourdan|Florencia Lozano|Nicki Aycox|Kathleen Chalfant|Gordon MacDonald|Daniella van Graas,James Foley,2007-04-11,109.0,5.822,/i7D5QqQ0q5EXU1UuZVY9KwIxoYR.jpg,/sNhYDvDbEwf9AUGip2fGRwP7x8r.jpg,success
52458,Disturbia (2007),Drama|Thriller,2007.0,8271.0,"Kale has a life most teenagers would envy. He spends his days endlessly playing video games, surfing the net, eating junk food and watching cable. He has complete free reign of the house, and a beautiful young hottie named Ashley has just moved in next door. There’s only one problem—he’s not allowed to leave the house. Kale’s under court-ordered house arrest for three months, and if he takes one step beyond a 100-foot perimeter of the house, his next confinement will be in a real prison.",paranoia|house arrest|neighbor|serial killer|paranoid|suspenseful,Shia LaBeouf|Sarah Roemer|Carrie-Anne Moss|David Morse|Aaron Yoo|Jose Pablo Cantillo|Matt Craven|Viola Davis|Brandon Caruso|Luciano Rauso,D.J. Caruso,2007-03-27,105.0,6.694,/3f9KwSrieczuH9nRrwfOsoMoMNd.jpg,/ve38VxE3qVdk5xbEluWTqFa9oGd.jpg,success
52460,Pathfinder (2007),Action|Adventure|Drama|Thriller|War,2007.0,1534.0,"A Viking boy is left behind after his clan battles a Native American tribe. Raised within the tribe, he ultimately becomes their savior in a fight against the Norsemen.",sword|shipwreck|mountain|native american|vikings (norsemen)|remake|murder|torture|massacre|death,Karl Urban|Moon Bloodgood|Nicole Muñoz|Clancy Brown|Jay Tavare|Ray G. Thunderchild|Ralf Moeller|Russell Means|Nathaniel Arcand|Michelle Thrush,Marcus Nispel,2007-01-11,99.0,5.669,/mME7efKNTU7jzXTgFkI1t0aQUiz.jpg,/x1iHrvnxB3IuNBiTvqdfQqeh2mk.jpg,success
52462,Aqua Teen Hunger Force Colon Movie Film for Theaters (2007),Action|Adventure|Animation|Comedy|Fantasy|Mystery|Sci-Fi,2007.0,13158.0,"An action epic that explores the origins of the Aqua Teen Hunger Force (better known as Master Shake, Frylock, and Meatwad,) who somehow become pitted in a battle over an immortal piece of exercise equipment.",africa|surrealism|robot|adult animation|aftercreditsstinger,Dana Snyder|Carey Means|Dave Willis|Andy Merrill|Bruce Campbell|Fred Armisen|Chris Kattan|Matt Maiellaro|Mike Schatz|C. Martin Croker,Matt Maiellaro|Dave Willis,2007-04-13,86.0,6.442,/q3Ln4x4rv4nJsBBfukjvH2wiU28.jpg,/dqSirC5ymrH0eZ6GjQVDHPJIrA5.jpg,success
52495,Straight Time (1978),Crime|Drama,1978.0,23397.0,"After being released on parole, a burglar attempts to go straight, get a regular job, and just go by the rules. He soon finds himself back in jail at the hands of a power-hungry parole officer.","prison|robbery|police|murder|los angeles, california|drugs|bank robbery|parole officer|beverly hills|parolee|jewel robbery",Dustin Hoffman|Theresa Russell|Gary Busey|Harry Dean Stanton|M. Emmet Walsh|Rita Taggart|Kathy Bates|Sandy Baron|Jake Busey|Peter Kwong,Ulu Grosbard,1978-03-18,114.0,7.136,/qht8SAqj7dEeEzv9yXalFB35ycb.jpg,/pEZ2w4DGCJD4DoK7ifQZLUDT7oK.jpg,success
52528,Tristana (1970),Drama,1970.0,35838.0,"As a young woman, Tristana is orphaned and taken under the guardianship of Don Lope, a respected member of the community, who takes advantage of his innocent charge. When Tristana falls in love with artist Horacio, she must learn to be more assertive in order to achieve independence from her nefarious guardian, or her blossoming relationship with Horacio is doomed.",amputation|wedding night|tumor|marriage of convenience|unrequited love|orphan|maid|stroke|playing piano|death of husband|socialists|crutches,Catherine Deneuve|Fernando Rey|Franco Nero|Lola Gaos|Antonio Casas|Jesús Fernández|Vicente Soler|José Calvo|Fernando Cebrián|Antonio Ferrandis,Luis Buñuel,1970-03-29,98.0,7.218,/zs695dsih9HRlj0YF4rujHTRya5.jpg,/rAJEXUzsWRuM5zcmiWs2b10AZTC.jpg,success
52545,Puccini for Beginners (2006),Comedy|Romance,2006.0,20405.0,"When her inability to commit leads to a breakup with her girlfriend, opera-loving writer Allegra winds up in the bed of amiable professor Philip. He is so smitten with Allegra that he dumps his lover, Grace, and convinces Allegra to continue their affair. When Allegra meets Grace, sparks fly, and she begins a parallel romance, unaware that her new lover is the woman Philip left to be with her.",love triangle|lesbian relationship|male homosexuality|extramarital affair|woman director,Elizabeth Reaser|Gretchen Mol|Justin Kirk|Julianne Nicholson|Jennifer Dundas|Tina Benko|Brian Letscher|Kate Simses|Nick Sullivan|Will Bozarth,Maria Maggenti,2006-09-02,82.0,5.524,/b5yBAYkXa6jSfBr0iayon8CkXC9.jpg,/2glRhdYuvvX5xOy7VGuQyYtMOWs.jpg,success
52572,"Mackintosh Man, The (1973)",Action|Drama|Thriller,1973.0,32627.0,"A member of British Intelligence assumes a fictitious criminal identity and allows himself to be caught, imprisoned, and freed in order to infiltrate a spy organization and expose a traitor; only, someone finds him out and exposes him to the gang...",spy,Paul Newman|Dominique Sanda|James Mason|Harry Andrews|Ian Bannen|Michael Hordern|Nigel Patrick|Peter Vaughan|Roland Culver|Percy Herbert,John Huston,1973-08-01,99.0,6.116,/qrdrQkgQoPYhE22ntyY8P3gzwLv.jpg,/iiJ6iUwfTlto1ywliP7JSguuT7W.jpg,success
52579,"Vie en Rose, La (Môme, La) (2007)",Drama|Musical,2007.0,1407.0,"From the mean streets of the Belleville district of Paris to the dazzling limelight of New York's most famous concert halls, Edith Piaf's life was a constant battle to sing and survive, to live and love. Raised in her grandmother's brothel, Piaf was discovered in 1935 by nightclub owner Louis Leplee, who persuaded her to sing despite her extreme nervousness. Piaf became one of France's immortal icons, her voice one of the indelible signatures of the 20th century.",france|musical|biography|singer|female protagonist|audience|blindness|national anthem,Marion Cotillard|Sylvie Testud|Pascal Greggory|Emmanuelle Seigner|Jean-Paul Rouve|Gérard Depardieu|Clotilde Courau|Jean-Pierre Martins|Catherine Allégret|Marc Barbé,Olivier Dahan,2007-02-14,140.0,7.366,/3b9DAONAsFRhJKu25R33PE3VwDh.jpg,/mgDv2dDihyetAcENxyf2tpXY245.jpg,success
52604,Fracture (2007),Crime|Drama|Mystery|Thriller,2007.0,6145.0,"A husband is on trial for the attempted murder of his wife, in what is seemingly an open/shut case for the ambitious district attorney trying to put him away. However, there are surprises for both around every corner, and, as a suspenseful game of cat-and-mouse is played out, each must manipulate and outwit the other.","suicide|perfect crime|detective|prosecution|murder|lawyer|los angeles, california|cat and mouse|district attorney|marbles|aeronautical engineer|courtroom drama|legal thriller|cheating wife",Anthony Hopkins|Ryan Gosling|David Strathairn|Rosamund Pike|Embeth Davidtz|Billy Burke|Cliff Curtis|Fiona Shaw|Bob Gunton|Josh Stamberg,Gregory Hoblit,2007-04-19,113.0,7.259,/qNen8x5gaikjIg9CFihgxYcJwQe.jpg,/mujUrk2diGe5vRCb3kdpHZeobRs.jpg,success
52606,Big Nothing (2006),Comedy|Crime|Thriller,2006.0,9843.0,"A frustrated, unemployed teacher joins forces with a scammer and his girlfriend in a blackmailing scheme.","blackmail|call center|pedophile priest|oregon, usa|priest|unemployment",David Schwimmer|Simon Pegg|Alice Eve|Natascha McElhone|Jon Polito|Mimi Rogers|William Rosenfeld|Julian Glover|Shauna Shim|Sarah Edmondson,Jean-Baptiste Andrea,2006-12-01,86.0,6.443,/1A4DUWrFLchciMhC0hNJAJa92gU.jpg,/kmEGwnFOCYEd6fClxsqmoFOwppQ.jpg,success
52644,Vacancy (2007),Horror|Thriller,2007.0,10294.0,"A young married couple becomes stranded at an isolated motel and find hidden video cameras in their room. They realize that unless they escape, they'll be the next victims of a snuff film.",remoteness|motel|snuff|deception|hidden camera|psychological thriller|killer|trapped|survival horror|estranged couple|broken down car|one night|isolated|tense,Kate Beckinsale|Luke Wilson|Frank Whaley|Ethan Embry|Scott G. Anderson|Mark Casella|David Doty|Norm Compton|Caryn Mower|Meegan E. Godfrey,Nimród Antal,2007-04-20,85.0,6.269,/1DdfXaXzi1sJysZ800GOUAwlLR4.jpg,/oD5hzb3lb6iwMWWTtiNzFKmey3Y.jpg,success
52668,In the Land of Women (2007),Comedy|Drama|Romance,2007.0,13067.0,"After a bad breakup with his girlfriend leaves him heartbroken, Carter Webb moves to Michigan to take care of his ailing grandmother. Once there, he gets mixed up in the lives of the mother and daughters who live across the street.",infidelity|flashback|love|cancer|neighbor|writer|illness,Adam Brody|Meg Ryan|Kristen Stewart|Olympia Dukakis|Makenzie Vega|Elena Anaya|Dustin Milligan|JoBeth Williams|Kelsey Keel|Danielle Savre,Jon Kasdan,2007-04-20,97.0,5.89,/qbfVeY8sE3luiRXYZTPT9rjV6p1.jpg,/dUEFKK9iUIjadCVLVBaP0azpLce.jpg,success
52694,Mr. Bean's Holiday (2007),Comedy,2007.0,1268.0,"Mr. Bean wins a trip to Cannes where he unwittingly separates a young boy from his father and must help the two reunite. On the way he discovers France, bicycling and true love, among other things.",france|movie business|language barrier|clumsy fellow|to drop brick|sequel|misunderstanding|false accusations|filmmaking|road movie|wanted man|aftercreditsstinger|englishman abroad|cross country trip|train travel|raffle|french woman|buffoon|holiday abroad|social misfit|stranded traveler|faux pas,Rowan Atkinson|Willem Dafoe|Maxim Baldry|Karel Roden|Emma de Caunes|Steve Pemberton|Jean Rochefort|Michel Winogradoff|Adrien Rodrigue|Bams Betga-Tchouni,Steve Bendelack,2007-03-22,90.0,6.402,/bSSx9Sq6irWwN9NTQmoT9KE8kXn.jpg,/e8FC87nMR1Bv2Q8k79j6cAVcJo.jpg,success
52712,"Invisible, The (2007)",Crime|Drama|Fantasy|Mystery|Thriller,2007.0,9785.0,After an attack leaves him in limbo -- invisible to the living and also near death -- a teenager discovers the only person who might be able help him is his attacker.,high school|remake|out of body experience|school life,Justin Chatwin|Margarita Levieva|Marcia Gay Harden|Alex O'Loughlin|Michelle Harrison|Ryan Kennedy|Andrew Francis|Maggie Ma|Christopher Rodriguez Marquette|Callum Keith Rennie,David S. Goyer,2007-04-27,102.0,6.365,/vSJloUNJSKWJzQ4RbxBFKOA2p2m.jpg,/6gmgk1rWMj5USt3Q9iy05MslNeM.jpg,success
52715,Kickin It Old Skool (2007),Comedy,2007.0,13280.0,"In 1986, a young breakdancer falls into a coma after hitting his head in a talent show. 20 years later, he awakens and attempts to revive his dance team's short-lived career in order to support his parents' failing yogurt shop.",coma|breakdance|girlfriend|talent show|parents|dance team|comedy|twenty-year-gap,Jamie Kennedy|Maria Menounos|Miguel A. Núñez Jr.|Michael Rosenbaum|Christopher McDonald|Debra Jo Rupp|Bobby Lee|Aris Alvarado|Alan Ruck|Jesse 'Casper' Brown,Harvey Glazer,2007-04-27,108.0,4.8,/yigEC20RnNqaXPeItmEO3RpdFdB.jpg,/y84fjbAiQh0idmMOrliNmWd2N7K.jpg,success
52717,"Condemned, The (2007)",Action|Adventure|Crime|Thriller,2007.0,14636.0,"Jack Conrad is awaiting the death penalty in a corrupt Central American prison. He is ""purchased"" by a wealthy television producer and taken to a desolate island where he must fight to the death against nine other condemned killers from all corners of the world, with freedom going to the sole survivor.",island|bomb|chase|snuff|website|social commentary|jungle|gunfight|battle|brutality|surveillance|death|death match|death game,Steve Austin|Vinnie Jones|Robert Mammone|Tory Mussett|Madeleine West|Rick Hoffman|Sullivan Stapleton|Manu Bennett|Christopher James Baker|Sam Healy,Scott Wiper,2007-04-27,114.0,6.097,/uC50pDHgQQtoDFNh9bBNDAvpsqu.jpg,/lKjRqOWfatCQ0T2qO6afByJCbNq.jpg,success
